accession_no,author,cdli_id,collection,credits,date_of_origin,dates_referenced,designation,display_name,dynastic_seat,excavation_no,exemplars,findspot_square,genre,id_composite,language,material,museum_no,object_type,period,pleiades_id,popular_name,primary_publication,provenience,publication_date,publication_history,ruler,script,script_remarks,script_type,seal_id,subgenre,subgenre_remarks,text_remarks,year_name_eponym
"","","P463506","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005612/.","23th or 22nd century","","Ititi 1","RIAo Ititi 1","Assyria","","VA 08831a (Ass 20377)","","Royal Inscription","Q005612","Akkadian","stone","","plaque","Old Akkadian","893945","RIMA 1 A.0.1001.1","Ititi 1","Ashur","","","Ititi ","Old Akkadian","inscribed","Cuneiform","","Ititi","","",""
"","","P463241","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005638/."," ca. 1974-1935","","Erišum I 1001","RIAo Erišum I 1001","Assyria","","Ass 06166","","Royal Inscription","Q005638","Akkadian","clay","","brick","Old Assyrian","893945","RIMA 1 A.0.33.1001","Erišum I 1001","Ashur","","","Erišum I","Old Assyrian","inscribed","Cuneiform","","Erishum I","","",""
"","","P463242","Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005639/."," ca. 1934-1921","","Ikunum 1","RIAo Ikunum 1","Assyria","","VA Ass 03207a (Ass 05266); Ist EȘEM 06622 (Ass 03441); VA Ass 03206b (Ass 04298); VA Ass 03206a (Ass 03999); VA Ass 03207b; VA Ass 03207c","","Royal Inscription","Q005639","Akkadian","clay","","brick","Old Assyrian","893945","RIMA 1 A.0.34.1","Ikunum 1","Ashur","","","Ikunum ","Old Assyrian","inscribed","Cuneiform","","Ikunum","","",""
"","","P463243","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005640/."," ca. 1934-1921","","Ikunum 2","RIAo Ikunum 2","Assyria","","VA 08830 (Ass 04587)","","Royal Inscription","Q005640","Akkadian","uncertain","","chest","Old Assyrian","893945","RIMA 1 A.0.34.2","Ikunum 2","Ashur","","","Ikunum ","Old Assyrian","inscribed","Cuneiform","","Ikunum","","",""
"","","P463244","","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005641/."," ca. 1934-1921","","Ikunum 3","RIAo Ikunum 3","Assyria","","Ass 013329","","Royal Inscription","Q005641","Akkadian","stone","","uncertain","Old Assyrian","893945","RIMA 1 A.0.34.3","Ikunum 3","Ashur","","","Ikunum ","Old Assyrian","inscribed","Cuneiform","","Ikunum","","",""
"","","P463245","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005642/."," ca. 1934-1921","","Ikunum 4","RIAo Ikunum 4","Assyria","","VA Ass 02267 (Ass 21341)","","Royal Inscription","Q005642","Akkadian","clay","","vessel","Old Assyrian","893945","RIMA 1 A.0.34.4","Ikunum 4","Ashur","","","Ikunum ","Old Assyrian","inscribed","Cuneiform","","Ikunum","","",""
"","","P456184","National Museums Scotland, Edinburgh, Scotland, UK; Anadolu Medeniyetleri Müzesi, Ankara, Turkey; University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005643/."," ca. 1920-1881","","Sargon I 1 / CDLI Seals 003474","RIAo Sargon I 1","Assyria","","NMS A.1909.585A; Ank - (kt c/k 1389); Ank - (kt a/k 0938a); J.  Lewy, Nachrichten der Giessener Hochschulgesellschaft 6/1 pl. 5 fig. 4; UM L-29-573","","Royal Inscription","Q005643","Akkadian","clay","","seal (impression)","Old Assyrian","628923","RIMA 1 A.0.35.1","Sargon I 1 / CDLI Seals 003474","Kaniš","","","Sargon I","Old Assyrian","inscribed","Cuneiform","S003474","Sargon I","","",""
"","","P463247","Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005644/."," ca. 1920-1881","","Sargon I 2001","RIAo Sargon I 2001","Assyria","","VA Ass 04286 (Ass 19624b)","","Royal Inscription","Q005644","Akkadian","metal","","plate","Old Assyrian","893945","RIMA 1 A.0.35.2001","Sargon I 2001","Ashur","","","Sargon I","Old Assyrian","inscribed","Cuneiform","","Sargon I","","",""
"","","P463248","Arkeoloji Müzeleri, Istanbul, Turkey; Private Collection: Unknown, Unknown","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005645/."," ca. 1808-1776","","Šamši-Adad I 01","RIAo Šamši-Adad I 01","Assyria","","Ist EȘEM 05223 (Ass 00887); Ist EȘEM 09520; Private collection; Ist EȘEM 06877 (Ass 00863 + Ass 00891 (+) Ass 00899 + Ass 00947); Ass 17541; Ass 06575; Ass 16423; Ass 16628; Ass 16986","","Royal Inscription","Q005645","Akkadian","stone","","tablet","Old Assyrian","893945","RIMA 1 A.0.39.1","Šamši-Adad I 01","Ashur","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463249","British Museum, London, UK; Yale Babylonian Collection, New Haven, Connecticut, USA","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005646/."," ca. 1808-1776","","Šamši-Adad I 02","RIAo Šamši-Adad I 02","Assyria","","BM 123341 (1932-12-10, 0001 + 1932-12-10, 0014); YBC 02370; 1932-12-10, 0006; 1932-12-10, 0007; 1932-12-10, 0008; 1932-12-10, 0005; BM 099332 (1904-10-09, 0365 + 1932-12-10, 0007a); 1880-07-19, 0211; 1932-12-10, 0017; AAA 19 no. 260H; AAA 19 no. 260J; 1932-12-10, 0012; BM 099331 (1904-10-09, 0364); 1932-12-10, 0013; BM 099333 (1904-10-09, 0366); 1932-12-10, 0020; 1932-12-10, 0011; AAA 19 no. 260I; 1932-12-10, 0015","","Royal Inscription","Q005646","Akkadian","stone","","cylinder","Old Assyrian","874621","RIMA 1 A.0.39.2","Šamši-Adad I 02","Nineveh","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463250","British Museum, London, UK","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005647/."," ca. 1808-1776","","Šamši-Adad I 03 (= Ikunum 5add)","RIAo Šamši-Adad I 03","Assyria","","K 08805 + K 10238 + K 10888","","Royal Inscription","Q005647","Akkadian","clay","","tablet","Old Assyrian","874621","RIMA 1 A.0.39.3","Šamši-Adad I 03 (= Ikunum 5add)","Nineveh","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463251","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005648/."," ca. 1808-1776","","Šamši-Adad I 04","RIAo Šamši-Adad I 04","Assyria","","A 02231","","Royal Inscription","Q005648","Akkadian","clay","","tablet","Old Assyrian","286681704","RIMA 1 A.0.39.4","Šamši-Adad I 04","Mari","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463252","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005649/."," ca. 1808-1776","","Šamši-Adad I 05","RIAo Šamši-Adad I 05","Assyria","","A 02231","","Royal Inscription","Q005649","Akkadian","clay","","tablet","Old Assyrian","286681704","RIMA 1 A.0.39.5","Šamši-Adad I 05","Mari","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463253","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005650/."," ca. 1808-1776","","Šamši-Adad I 06","RIAo Šamši-Adad I 06","Assyria","","A 04509","","Royal Inscription","Q005650","Akkadian","clay","","tablet","Old Assyrian","286681704","RIMA 1 A.0.39.6","Šamši-Adad I 06","Mari","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463254","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005651/."," ca. 1808-1776","","Šamši-Adad I 07","RIAo Šamši-Adad I 07","Assyria","","A 00889","","Royal Inscription","Q005651","Akkadian","clay","","tablet","Old Assyrian","286681704","RIMA 1 A.0.39.7","Šamši-Adad I 07","Mari","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463255","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005652/."," ca. 1808-1776","","Šamši-Adad I 08","RIAo Šamši-Adad I 08","Assyria","","AO 04628","","Royal Inscription","Q005652","Akkadian","clay","","tablet","Old Assyrian","894158","RIMA 1 A.0.39.8","Šamši-Adad I 08","Terqa","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463256","British Museum, London, UK; Arkeoloji Müzeleri, Istanbul, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005653/."," ca. 1808-1776","","Šamši-Adad I 09","RIAo Šamši-Adad I 09","Assyria","","BM 090106 (1979-12-20, 0053); BM 090254 (1979-12-20, 0156); Ass 18359; Ist EȘEM 09336 (Ass 18809); Ass 20013; AO 08313; Ass 019523; Ist EȘEM -","","Royal Inscription","Q005653","Akkadian","clay","","tablet","Old Assyrian","893945","RIMA 1 A.0.39.9","Šamši-Adad I 09","Ashur","","","Šamši-Adad I ","Old Assyrian","stamped","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463257","Anadolu Medeniyetleri Müzesi, Ankara, Turkey","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005654/."," ca. 1808-1776","","Šamši-Adad I 10","RIAo Šamši-Adad I 10","Assyria","","Ank - (Ac i 888); Ank - (Ac i 898); Ank - (Ac i 834); 72132; M 05148; M 05151","","Royal Inscription","Q005654","Akkadian","clay","","tablet, envelope","Old Assyrian","286681704","RIMA 1 A.0.39.10","Šamši-Adad I 10","Mari","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463258","British Museum, London, UK; Arkeoloji Müzeleri, Istanbul, Turkey; Vorderasiatisches Museum, Berlin, Germany","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005655/."," ca. 1808-1776","","Šamši-Adad I 11","RIAo Šamši-Adad I 11","Assyria","","Ass 12814; Ass 17306; Ass 17001; BM 089906; Ist EȘEM 06668 (Ass 00833); VA Ass 03217b (Ass 16500); VA Ass 03217d (Ass 17319a); VA Ass 03217e (Ass 17926b); VA Ass 03217f (Ass 17927); VA Ass 03217c (Ass 17319); VA Ass 03217a (Ass 01844); Ist EȘEM 06666 (probably Ass 07193); Ist EȘEM 09269 (Ass 18367); Ist EȘEM 09270; Ist EȘEM 09271; Ist EȘEM 09272; Ist EȘEM 09273; VA Ass 03217g; Ist EȘEM - (probably Ass 11968); Ist EȘEM -; VA Ass 03217h (Ass 17928 + Ass 17928a)","","Royal Inscription","Q005655","Akkadian","stone","","door socket","Old Assyrian","893945","RIMA 1 A.0.39.11","Šamši-Adad I 11","Ashur","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
"","","P463259","Louvre Museum, Paris, France ","Based on A. Kirk Grayson, Assyrian Rulers of the Third and Second Millennia BC (to 1115 BC) (RIMA 1), Toronto, 1987. Adapted by Jamie Novotny (2015-16) and lemmatized and updated by Nathan Morello (2016) for the Alexander von Humboldt Foundation-funded OIMEA Project at the Historisches Seminar - Abteilung Alte Geschichte of Ludwig-Maximilians-Universität München. The annotated edition is released under the Creative Commons Attribution Share-Alike license 3.0. Please cite this page as http://oracc.org/riao/Q005656/."," ca. 1808-1776","","Šamši-Adad I 12","RIAo Šamši-Adad I 12","Assyria","","A 00823","","Royal Inscription","Q005656","Akkadian","stone","","eyestone","Old Assyrian","874458","RIMA 1 A.0.39.12","Šamši-Adad I 12","Dur-Šarrukin","","","Šamši-Adad I ","Old Assyrian","inscribed","Cuneiform","","Shamshi-Adad I ","","",""
